Kernel Name,sm__cycles_elapsed.avg.per_second,Count,lts__t_bytes.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__cycles_elapsed.avg,dram__bytes.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,l1tex__t_bytes.sum,Time,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"void SpatialClassNLLCriterion_updateGradInput_no_reduce_kernel<float>(long, THCDeviceTensor<long, 3, int, DefaultPtrTraits>, THCDeviceTensor<float, 3, int, DefaultPtrTraits>, THCDeviceTensor<float, 4, int, DefaultPtrTraits>, float*, long)",1308357078.83,1,172100512,0,0,237637.23,33032416,0,1769472,0,0,0,171638304,0.0001816302551078085,3538944,0,3538944,0.10713548775844915,0.020563239230804845,0.02061861436244441,18.146197259612315,0.0
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<c10::Half, unsigned int, 1>(c10::Half*, at::native::(anonymous namespace)::CatArrInputTensor<c10::Half, unsigned int>*, at::native::(anonymous namespace)::OutputTensorSizeStride<unsigned int, 4u>, int, unsigned int)",7805422059.700001,6,244620736,0,0,487104.43,231249184,0,0,0,0,0,265548800,0.0003744354318890387,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensor<float, unsigned int>*, at::native::(anonymous namespace)::OutputTensorSizeStride<unsigned int, 4u>, int, unsigned int)",1306815790.65,1,1058336,0,0,58157.2,1031008,0,0,0,0,0,13600128,4.45029822994969e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::(anonymous namespace)::cunn_SpatialSoftMaxBackward<float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float*, float*, unsigned int, unsigned int, unsigned int)",1305749149.81,1,69100960,0,10616832,116595.77,65242912,15925248,15925248,0,0,0,84934656,8.929415731725033e-05,58392576,0,58392576,0.8950026019684713,0.8450327752320662,0.6875,609.0244407093377,0.0
"void at::native::(anonymous namespace)::upsample_bilinear2d_backward_out_frame<c10::Half, float>(unsigned long, int, int, int, int, float, float, bool, c10::Half*, c10::Half const*)",1312434233.25,1,230122656,1769472,7077888,13364556.2,4466144,17694720,0,0,0,0,230031360,0.010183029260754007,26542080,0,26542080,5.942952130517959,0.11533883912759985,0.11538461538461539,2.4274935923556065,0.0
"void at::native::im2col_kernel<c10::Half>(long, c10::Half const*, long, long, long, long, long, long, long, long, long, long, long, long, c10::Half*)",20868478003.300003,16,2083726560,0,0,6802154.3900000015,2006072288,0,0,0,0,0,4324062784,0.00521525672465379,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4})",82748259273.34,64,2254092928,0,0,4858144.060000001,2240405440,0,0,0,0,0,2717546528,0.003757435172297012,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4})",1294656808.04,1,28971520,28311552,0,76659.65,28607936,14155776,0,0,0,0,42467328,5.921233297035387e-05,42467328,0,42467328,1.4844596967778452,1.4658301670053901,1.0,667.9483693000592,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}>(at::TensorIterator&, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}>(at::TensorIterator&, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1} const&)::{lambda(int)#4})",1298229644.5,1,6496,0,0,4464.52,11776,0,0,0,0,0,32,3.438929328808745e-06,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1})::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1})::{lambda(int)#4})",2593282055.0699997,2,14080,0,0,11116.45,24640,2,0,0,0,0,128,8.573267206524465e-06,2,0,2,8.116883116883117e-05,0.00014204545454545454,0.015625,0.00021726199643158663,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}>(at::TensorIterator&, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}>(at::TensorIterator&, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1} const&)::{lambda(int)#4})",7788981315.9800005,6,210053728,81395712,0,511783.10000000003,218735264,0,0,0,0,0,210035552,0.00039423622620587175,81395712,0,81395712,0.3721197511161255,0.3874994877501055,0.3875330210763557,192.2848764865002,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",1298799676.12,1,31872640,0,0,60458.28,32701440,0,0,0,0,0,31850496,4.654934945827172e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#2}>(int, at::native::gpu_kernel_impl<at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::div_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#2})",1291493540.5,1,7091904,0,0,15152.9,6932576,1769472,0,0,0,0,8847360,1.173285001033267e-05,1769472,0,1769472,0.25524018777435686,0.2495059154777053,0.2,140.45600321309098,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3> >(int, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3>)",32570024771.009995,25,1235567104,669067776,205867008,2076600.5999999999,1241216416,205867008,0,0,0,0,1235202048,0.0015939507373727464,1080801792,0,1080801792,0.8707601495338263,0.8747414757976593,0.875,631.4969992319623,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",274003602042.37997,211,121649472,0,0,1305032.6800000009,103392736,0,0,0,0,0,119354240,0.0010049572101516028,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",199745062255.43994,154,1284480,0,0,604337.5399999999,1203104,0,0,0,0,0,393088,0.00046593382639407565,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",1295295516.3,1,3296,0,0,3857.6,5824,0,0,0,0,0,32,2.9781620884624074e-06,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1} const&)::{lambda({lambda()#10})#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1} const&)::{lambda({lambda()#10})#2}, at::detail::Array<char*, 2>)",7838979029.72,6,225508480,70445632,0,508808.76,224946944,56356448,0,0,0,0,225425920,0.00038944517499354053,126802080,0,126802080,0.5636977224282718,0.5622940653939045,0.5625,303.2355956500337,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",1297973278.99,1,799040,0,0,5932.2,840928,98272,0,0,0,0,786176,4.570356028142628e-06,98272,0,98272,0.11686137219833327,0.12298758510212254,0.125,20.025339708558068,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",2610966480.17,2,42493792,0,0,76579.54999999999,42716384,3538944,0,0,0,0,42467328,5.865992580265825e-05,3538944,0,3538944,0.08284746199491043,0.08328143555651611,0.08333333333333333,56.18654289792235,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}, at::detail::Array<char*, 3> >(int, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}, at::detail::Array<char*, 3>)",86039834978.41,66,3807817472,793083520,0,6311372.730000001,3822768736,0,0,0,0,0,3806800896,0.004841369120297885,793083520,0,793083520,0.2074631176433269,0.208277714420866,0.20833333333333334,152.56357600059627,0.0
"void at::native::reduce_kernel<512, at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_kernel_impl<c10::Half, float, c10::Half>(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::Half, 4> >(at::native::ReduceOp<c10::Half, at::native::func_wrapper_t<c10::Half, at::native::sum_kernel_impl<c10::Half, float, c10::Half>(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::Half, 4>)",1302590020.76,1,56721184,28311552,29483008,147496.4,59719872,0,0,0,0,0,56631296,0.00011323317210271792,57794560,0,57794560,0.9677609489852892,1.0189237234540096,1.0205410096918848,475.3499122071913,0.0
"void convertTensor_kernel<float, __half, float>(float, float const*, float, __half*, unsigned long)",3898168839.7799997,3,84974144,0,0,156464.77000000002,86169024,14155776,0,0,0,0,84934656,0.00012041405318567246,14155776,0,14155776,0.16427917298912426,0.16658921565600002,0.16666666666666666,109.48550772285321,0.0
"void cudnn::detail::bn_bw_1C11_kernel_new<__half, float, float2, 512, true, 1>(float, float, float, float, cudnnTensorStruct, __half const*, cudnnTensorStruct, __half const*, cudnnTensorStruct, __half*, float const*, float*, float*, float const*, float const*, float)",20952049828.55,16,4843175968,1937571840,1959509952,16245737.92,4857547264,968814144,1453186944,0,0,0,4850380800,0.012406032290253902,7772269824,0,7772269824,1.6000399793536626,1.604787824219729,1.6024040471214136,583.4653798846214,0.0
"void cudnn::detail::bn_bw_1C11_singleread<__half, 512, true, 1, 2, 0>(float, float, float, float, cudnnTensorStruct, __half const*, cudnnTensorStruct, __half const*, cudnnTensorStruct, __half*, float const*, float*, float*, float const*, float const*, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)",1301447233.61,1,152128,1024,1394176,12742.48,46912,526592,1024,0,0,0,458752,9.791007788041059e-06,1923840,0,1923840,41.00954979536153,12.646192679848548,4.193638392857143,182.99603684685871,0.0
"void cudnn::detail::bn_bw_1C11_singleread_fp16<512, 1, 2, 0>(float, float, float, float, cudnnTensorStruct, __half2 const*, cudnnTensorStruct, __half2 const*, cudnnTensorStruct, __half2*, float const*, float*, float*, float const*, float const*, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)",77735946072.94,60,1871617600,1239957504,1173941248,4299129.150000001,1859054720,402152016,642940928,0,0,0,1931693056,0.003318255736644235,4101932624,0,4101932624,2.2064614773684554,2.191651021020533,2.123490898959881,1151.274270423265,0.0
"void cudnn::detail::dgrad_engine<__half, 128, 6, 8, 3, 3, 5, true>(int, int, int, __half const*, int, __half const*, int, __half*, kernel_grad_params, int, int, float, int, int, int)",1308455455.89,1,578251104,28311552,0,1861660.38,227039360,0,3652190208,0,0,0,1019215840,0.0014227923248130098,7332691968,0,7332691968,32.29700774350315,12.680809283850499,7.19444467032616,4799.788024859857,0.0
"void cudnn::detail::wgrad_alg1_engine<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, __half const*, int, float*, __half const*, kernel_grad_params, int, float, float, int, int, int*, int*, int, int)",3935040189.3100004,3,4648955456,284295168,14155776,24472794.299999997,445165568,28311552,97844723712,0,0,0,20086613184,0.018657594171325027,196016209920,0,196016209920,440.32203748516326,42.163494956059225,9.758549543640179,9784.451286309539,0.0
"void dgrad2d_c1_k1_nchw_shmem_tiling_kernel<__half, float, 3, 3, 1, 1, 4, 4, 10, 40, 8, true, true>(cudnnTensorStruct, __half const*, cudnnFilterStruct, __half const*, cudnnConvolutionStruct, cudnnTensorStruct, __half*, float, float, cudnn::reduced_divisor)",9086198912.99,7,1217429408,603072000,0,1537772.3499999999,752891680,214425600,1929830400,0,0,0,1360791360,0.0011846985249916514,4677158400,0,4677158400,6.212259378400888,3.8418312957329186,3.437087078507024,3676.836858561218,0.0
"void dgrad2d_grouped_direct_kernel<__half, float, float, true, 0, 3, (cudnnTensorFormat_t)0>(cudnnTensorStruct, __half const*, cudnnFilterStruct, __half const*, cudnnConvolutionStruct, cudnnTensorStruct, __half*, float, float, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",1312356856.17,1,16983656960,40768634880,0,86123023.78,51324384,14155776,20384317440,0,0,0,80136105024,0.06562469908630081,81551425536,0,81551425536,1588.9411461031855,4.8017588749037,1.0176614587341888,1157.3490568523573,0.0
"void dgrad2d_grouped_direct_kernel<__half, float, float, true, 1, 3, (cudnnTensorFormat_t)0>(cudnnTensorStruct, __half const*, cudnnFilterStruct, __half const*, cudnnConvolutionStruct, cudnnTensorStruct, __half*, float, float, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",1309786589.04,1,56100800,90574848,0,783495.47,52083264,20832448,45287424,0,0,0,334743232,0.00059818559493288,201982144,0,201982144,3.87806232727657,3.600343381912557,0.6033942577216916,314.46850604542135,0.0
"void multi_tensor_apply_kernel<TensorListMetadata<2>, ScaleFunctor<c10::Half, c10::Half>, float>(int, int volatile*, TensorListMetadata<2>, ScaleFunctor<c10::Half, c10::Half>, float)",7836027884.16,6,225866464,56356448,0,458567.28,226109152,56356448,0,0,0,0,224582784,0.0003511222421198598,112712896,0,112712896,0.4984888714279022,0.49902448554735424,0.5018768313068913,298.9615920123146,0.0
"void multi_tensor_apply_kernel<TensorListMetadata<2>, ScaleFunctor<c10::Half, float>, float>(int, int volatile*, TensorListMetadata<2>, ScaleFunctor<c10::Half, float>, float)",5235039859.9,4,338314720,56356448,0,634485.22,337992512,56356448,0,0,0,0,338139520,0.0004847987690486238,112712896,0,112712896,0.3334774943179806,0.33315989324969364,0.3333325131590652,216.52708545668418,0.0
"void multi_tensor_apply_kernel<TensorListMetadata<2>, ScaleFunctor<float, float>, float>(int, int volatile*, TensorListMetadata<2>, ScaleFunctor<float, float>, float)",3898791858.0,3,894656,0,0,21836.89,964704,98272,0,0,0,0,781472,1.680281286767784e-05,98272,0,98272,0.10186751583905529,0.10984333643322126,0.1257524261905737,5.446881589014615,0.0
"void multi_tensor_apply_kernel<TensorListMetadata<3>, AxpbyFunctor<float, float, float>, float, float, int>(int, int volatile*, TensorListMetadata<3>, AxpbyFunctor<float, float, float>, float, float, int)",5204435589.38,4,1369472,0,0,31284.63,1541248,98272,98272,0,0,0,1179264,2.4044590013824658e-05,294816,0,294816,0.19128394651607009,0.21527712870361715,0.25,11.419150669650472,0.0
"void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half*, float, float)",299599217462.08014,231,8824588992,2039998976,0,19607666.03999999,8577254496,2039998976,0,0,0,0,8638174208,0.015118099752090556,4079997952,0,4079997952,0.47567644797093356,0.46234424693305876,0.47232179552728004,251.34072796133506,0.0
"void nhwcToNchwKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half*, float, float)",101325540374.84999,78,1526343744,89047232,0,6024953.0,387344064,89047232,0,0,0,0,1520639936,0.004637984976556269,178094464,0,178094464,0.45978364083049433,0.1166804428557346,0.11711810257231071,35.76195170437964,0.0
