Kernel Name,sm__cycles_elapsed.avg.per_second,Count,lts__t_bytes.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__cycles_elapsed.avg,dram__bytes.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,l1tex__t_bytes.sum,Time,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",1302200669.88,1,21254048,0,0,40562.28,21188288,0,0,0,0,0,21233664,3.114902406227289e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",26128552664.25,20,1366516480,0,0,2212394.0999999996,1370049888,0,113854464,0,0,0,1366253568,0.0016934685425780008,227708928,0,227708928,0.16620484406769281,0.1666346007038276,0.16666666666666666,125.22846439476906,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3>)",2603983645.9700003,2,10645632,0,0,41135.0,11123488,0,0,0,0,0,10616832,3.15939004176633e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",87687260947.05005,67,2297898784,0,0,5099993.099999999,2276892416,0,0,0,0,0,2297119744,0.0038967979386006274,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",2608380428.53,2,28337152,0,0,55758.6,28191008,0,3538944,0,0,0,28311552,4.2753426141464925e-05,7077888,0,7077888,0.2510689933470985,0.24977414808658258,0.25,154.18172225984168,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2>)",2611278631.71,2,31876992,0,0,70773.45,35300736,0,0,0,0,0,60162048,5.420597338067588e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",2609901207.81,2,28336960,0,0,54350.05,28227136,3538944,0,0,0,0,28311552,4.164912437096099e-05,3538944,0,3538944,0.1253738246770767,0.12488792022856368,0.125,79.13487947895486,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2>)",2613829835.87,2,31876672,0,0,68814.95,35380224,0,0,0,0,0,60162048,5.265449881674894e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",2605316190.3599997,2,42493632,0,0,76522.65,42778208,3538944,0,0,0,0,42467328,5.8743464830214084e-05,3538944,0,3538944,0.0827277290343719,0.08328174913361136,0.08333333333333333,56.10664006670559,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::threshold_kernel_impl<float>(at::TensorIterator&, float, float)::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::threshold_kernel_impl<float>(at::TensorIterator&, float, float)::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",93899178192.18,72,5405713536,0,0,8896906.729999999,5401566240,0,0,0,0,0,8101976064,0.006821969019249071,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::reduce_kernel<512, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, 4>)",2604304984.09,2,63955808,0,17965496,131603.53,68540384,4097,0,0,0,0,63846784,0.0001010661430239401,17969593,0,17969593,0.26217526006273906,0.2809688996502085,0.2814486787619561,165.58945574472008,0.0
"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, 512, true, 1>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float)",20979505560.92,16,5814887552,0,1957582656,19016858.65,5816863872,1820622528,1455263424,0,0,0,5814005760,0.014503189196545445,6688732032,0,6688732032,1.1498862925427593,1.1502771071986502,1.1504515661160954,429.51705673391143,0.0
"void cudnn::detail::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",78900012222.5,61,2496745728,0,865480848,5435621.879999998,2479239744,69505264,643163232,0,0,0,2534794240,0.004202444655457796,2221312576,0,2221312576,0.895965217311392,0.8896831387709497,0.8763285559620019,492.2750248761335,0.0
"void cudnn::detail::implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, true, false, true>(int, int, int, float const*, int, float*, float*, kernel_conv_params, int, float, float, int, float*, float*, int, int)",1311867973.62,1,2339936,0,0,185613.42,2704032,512,16777216,0,0,0,5250880,0.00014148788119875652,33554944,0,33554944,12.4092259263204,14.340111866307454,6.390346760923883,220.87034290420098,0.0
"void cudnn::detail::implicit_convolve_sgemm<float, float, 128, 6, 7, 3, 3, 5, 1, true, false, false>(int, int, int, float const*, int, float*, float*, kernel_conv_params, int, float, float, int, float*, float*, int, int)",3935492793.9400005,3,6947613440,0,0,25611509.23,416132128,5308416,97844723712,0,0,0,14961028864,0.01952348326194684,195694755840,0,195694755840,470.2707209379421,28.1671911556438,13.080300667749585,9335.16531872613,0.0
"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",3885310064.54,3,15316256,0,581632,40920.79,13961536,872448,3489792,0,0,0,19411968,3.159654389501972e-05,8433664,0,8433664,0.6040641946559462,0.5506348287727758,0.4344569288389513,248.58610156916254,0.0
"void kernelTransformReduceOuterDimIndex<float, long, MaxValuePair<float, long>, unsigned int>(float*, long*, float*, unsigned int, unsigned int, unsigned int, thrust::pair<float, long>, MaxValuePair<float, long>)",1303471846.24,1,42491296,0,0,76588.43,42332992,0,0,0,0,0,42467328,5.8757256799160854e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, 3>(THCDeviceTensor<float, 4, int, DefaultPtrTraits>, THCDeviceTensor<float, 4, int, DefaultPtrTraits>, THCDeviceTensor<float, 4, int, DefaultPtrTraits>, THCDeviceTensor<float, 1, int, DefaultPtrTraits>, bool, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",81878663878.74,63,4929368960,0,0,13608705.800000003,4173145696,0,4210735104,0,0,0,27366689792,0.010470963066394307,8421470208,0,8421470208,2.018014903259203,1.7084276458786318,0.307727031365767,749.0338058142818,0.0
volta_scudnn_128x128_relu_interior_nn_v1,2614068813.01,2,544365184,0,26542080,1734293.3599999999,327727776,26542080,6794772480,0,0,0,544907040,0.0013268918946345773,13642629120,0,13642629120,41.62793061519449,25.06153868943977,25.036617475156863,9575.52648255615,0.0
volta_scudnn_128x32_relu_small_nn_v1,1307336983.86,1,263293216,0,14155776,519415.55,177321856,14155776,2038431744,0,0,0,714163552,0.00039730808231737684,4105175040,0,4105175040,23.150981681581317,15.591647602496526,5.748228159367057,9622.865372383554,0.0
volta_scudnn_128x64_relu_interior_nn_v1,90307174737.93002,69,31234062816,0,594542592,71587902.92999999,13935588320,594542592,316381593600,0,0,0,31091440032,0.05469737389642118,633952272384,0,633952272384,45.49160450399987,20.296823891231046,20.389929566836475,10794.193951944564,0.0
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,3927868563.5299997,3,13761004640,0,3779592192,15775158.52,2247358592,0,68216684544,0,0,0,13774733312,0.01204864032351131,140212961280,0,140212961280,62.3901151240932,10.18915151532134,10.178996435295923,10838.02757718095,0.0
volta_sgemm_128x32_nt,5221268378.32,4,1246358016,0,0,1815798.48,602821120,30081024,7700742144,0,0,0,1320403808,0.0013910784494738063,15431565312,0,15431565312,25.59891284499123,12.38132632349516,11.687004550050494,10331.383641343204,0.0
volta_sgemm_128x64_nt,2619255942.59,2,1774793856,0,0,3342889.8,1125781568,63700992,16307453952,0,0,0,1783627776,0.002552549176766932,32678608896,0,32678608896,29.027486170390027,18.412622280342173,18.321428571428573,11923.110609928866,0.0
volta_sgemm_64x64_nt,2623723665.38,2,7626710912,0,0,13299126.969999999,5103958560,254803968,65229815808,0,0,0,9172942848,0.010137597297674147,130714435584,0,130714435584,25.610402993554086,17.13903110950903,14.25,12008.496797898057,0.0
