Kernel Name,sm__cycles_elapsed.avg.per_second,Count,lts__t_bytes.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__cycles_elapsed.avg,dram__bytes.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,l1tex__t_bytes.sum,Time,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4})",81710889298.82,63,3030597792,0,0,5427658.11,2545245024,0,0,0,0,0,2752112640,0.004184784474435258,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1})::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1})::{lambda(int)#4})",100255037664.05002,77,504704,0,0,412223.62999999995,863136,0,0,0,0,0,4928,0.0003166047337826888,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",10360122128.829998,8,92188320,12386816,0,209368.27,91400928,0,0,0,0,0,92015616,0.000161672433893321,12386816,0,12386816,0.13552177500867388,0.13436426653615122,0.13461645466786856,71.35490627932448,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",1303659539.47,1,21254272,0,0,40385.3,21156800,0,0,0,0,0,21233664,3.097841021929588e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",193468939582.38,149,564277792,0,0,1893042.7400000007,595223680,0,0,0,0,0,561092992,0.0014579258503657439,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3> >(int, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3>)",26042427597.469997,20,683414208,370027008,113854464,1183920.8800000004,687888736,113854464,0,0,0,0,683126784,0.0009092246685289949,597735936,0,597735936,0.8689427587894099,0.8746320006270634,0.875,612.2633823347044,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3>)",2606984016.29,2,10645632,0,0,41244.3,10932544,0,0,0,0,0,10616832,3.1641390773614934e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",87748969504.59999,67,1149328384,0,0,5057825.069999999,1125948928,0,0,0,0,0,1148559872,0.0038618605050653666,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",2609677931.94,2,28336896,0,0,54352.0,28046112,0,3538944,0,0,0,28311552,4.165418217687532e-05,7077888,0,7077888,0.25236610336577137,0.2497764045857387,0.25,158.25054125440238,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::eq_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2>)",2613534655.33,2,31877984,0,0,68994.52,35441344,0,0,0,0,0,60162048,5.2797861210138315e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",2610553564.87,2,28337344,0,0,54774.55,28200928,3538944,0,0,0,0,28311552,4.196393495777794e-05,3538944,0,3538944,0.12549033847396796,0.12488622786948558,0.125,78.54121499368856,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::ne_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda()#1}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}, at::detail::Array<char*, 2>)",2613974362.3900003,2,31876864,0,0,68396.87,35387136,0,0,0,0,0,60162048,5.233170683239877e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::mul_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",2611192077.2,2,42493248,0,0,76696.13,42729088,3538944,0,0,0,0,42467328,5.874415035928098e-05,3538944,0,3538944,0.08282283019941825,0.08328250172827457,0.08333333333333333,56.1059853167028,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}, at::detail::Array<char*, 3> >(int, at::native::threshold_kernel_impl<c10::Half>(at::TensorIterator&, c10::Half, c10::Half)::{lambda(c10::Half, c10::Half)#1}, at::detail::Array<char*, 3>)",93975777680.41,72,2701688512,843955840,0,6054562.940000001,2694585568,0,0,0,0,0,4050988032,0.0046387328994764235,843955840,0,843955840,0.31320431981175073,0.3123808819008666,0.20833333333333334,169.44177274343272,0.0
"void at::native::reduce_kernel<512, at::native::ReduceOp<c10::Half, at::native::MeanOps<float, float>, unsigned int, c10::Half, 4> >(at::native::ReduceOp<c10::Half, at::native::MeanOps<float, float>, unsigned int, c10::Half, 4>)",1300128296.06,1,28503200,14155776,15204352,61265.93,31327520,4096,0,0,0,0,28442624,4.71229879279334e-05,29364224,0,29364224,0.9373299897342656,1.030207976648236,1.0324020737327189,580.344453944412,0.0
"void at::native::reduce_kernel<512, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, 4>)",1301688079.6,1,7147200,0,2761144,26610.33,8946080,1,0,0,0,0,7092608,2.0442938993631393e-05,2761145,0,2761145,0.3086430034160213,0.3863254141481979,0.3892989715489704,125.78996939176712,0.0
"void conv2d_c1_k1_nchw_shmem_tiling_kernel<__half, float, 3, 3, 1, 1, 4, 4, 10, 40, 8, true, true>(cudnnTensorStruct, __half const*, cudnnFilterStruct, __half const*, cudnnConvolutionStruct, cudnnTensorStruct, __half*, float, float, cudnn::reduced_divisor)",9084170627.67,7,1176924832,603072000,0,1487985.1999999997,730616672,214425600,1929830400,0,0,0,1317149440,0.0011465984983013878,4677158400,0,4677158400,6.401658460922721,3.9740502305928063,3.5509701921142676,3799.0135251576407,0.0
"void conv2d_c1_k1_nchw_shmem_tiling_kernel<__half, float, 3, 3, 2, 2, 2, 2, 10, 10, 8, true, true>(cudnnTensorStruct, __half const*, cudnnFilterStruct, __half const*, cudnnConvolutionStruct, cudnnTensorStruct, __half*, float, float, cudnn::reduced_divisor)",1294909161.96,1,114455008,49504000,0,121040.2,55971232,5824000,52416000,0,0,0,145266560,9.347389265266388e-05,160160000,0,160160000,2.8614699780058444,1.3993271487080758,1.102524903184876,1595.7463556661257,0.0
"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<__half, float, 512, true, 1>(cudnnTensorStruct, __half const*, cudnnTensorStruct, __half*, float const*, float const*, float, float, float*, float*, float*, float*, float, float)",15742422230.19,12,2581372256,859963392,1730170416,16655110.55,2586391168,1614555216,1291012176,0,0,0,2580550656,0.01269571630576115,6786713376,0,6786713376,2.6240088738193528,2.6291106833682494,2.629947743990343,497.85449062416524,0.0
"void cudnn::detail::bn_fw_tr_1C11_singleread<__half, 512, true, 1, 2, 0>(cudnnTensorStruct, __half const*, cudnnTensorStruct, __half*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",1301404794.25,1,177216,512,1394432,14186.35,59520,394496,132608,0,0,0,344064,1.0900797401914905e-05,2054656,0,2054656,34.520430107526884,11.594077284218129,5.971726190476191,175.54197599645275,0.0
"void cudnn::detail::bn_fw_tr_1C11_singleread_fp16<512, 1, 2, 0>(cudnnTensorStruct, __half2 const*, cudnnTensorStruct, __half2*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",77487249591.06,60,1257008832,929968128,864086416,3336862.3399999994,1221671776,69110768,643030624,0,0,0,1294492672,0.0025838023862844546,3149226560,0,3149226560,2.577800864247845,2.5053336777191397,2.4327882483370287,1135.127749504197,0.0
"void cudnn::detail::bn_fw_tr_1C11_singleread_fp16<512, 1, 2, 20>(cudnnTensorStruct, __half2 const*, cudnnTensorStruct, __half2*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",5195409087.58,4,218852832,163233792,119534352,484957.13999999996,216845536,3032688,109834080,0,0,0,220038144,0.00037337359335904845,505468992,0,505468992,2.331009442592353,2.3096296601727317,2.29718803663423,1260.814078421013,0.0
"void cudnn::detail::implicit_convolve_sgemm<__half, __half, 1024, 5, 5, 3, 3, 3, 1, true, false, true>(int, int, int, __half const*, int, __half*, __half*, kernel_conv_params, int, float, float, int, __half*, __half*, int, int)",1309197488.07,1,233816256,63608864,0,662670.65,100954624,14155776,2038431744,0,0,0,896685824,0.0005061655373146946,4154628128,0,4154628128,41.15342084776622,17.768773647628674,4.633315278105702,7644.335063319838,0.0
"void cudnn::detail::implicit_convolve_sgemm<__half, __half, 512, 6, 8, 3, 3, 5, 1, true, false, false>(int, int, int, __half const*, int, __half*, __half*, kernel_conv_params, int, float, float, int, __half*, __half*, int, int)",3935796534.92,3,6044893664,284295168,0,31520439.259999998,194641504,5308416,97844723712,0,0,0,13051968544,0.02402596702878648,195979051008,0,195979051008,1006.8718489146077,32.420595282782465,15.015286801169294,7596.768701829338,0.0
"void kernelTransformReduceOuterDimIndex<c10::Half, long, MaxValuePair<c10::Half, long>, unsigned int>(c10::Half*, long*, c10::Half*, unsigned int, unsigned int, unsigned int, thrust::pair<c10::Half, long>, MaxValuePair<c10::Half, long>)",1301542526.48,1,28343712,9895936,0,57643.32,28344704,0,0,0,0,0,28311552,4.428846451594278e-05,9895936,0,9895936,0.34912821809675626,0.34914043721584526,0.34953703703703703,208.09727080134718,0.0
"void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half*, float, float)",11679994179.56,9,394966656,98633728,0,1152684.1099999999,402385600,98633728,0,0,0,0,398983072,0.0008881988150434854,197267456,0,197267456,0.4902448198941513,0.49945344246983725,0.49442562816299135,206.8451701331879,0.0
"void nhwcToNchwKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half*, float, float)",3918160849.59,3,226664704,56623616,0,385655.1,227326528,56623616,0,0,0,0,226509824,0.00029528274729228275,113247232,0,113247232,0.49816989242892057,0.49962446733656424,0.499966094185831,357.1820725777732,0.0
"void spatialDepthwiseConvolutionUpdateOutput<c10::Half, float, unsigned int, 3>(THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 4, int, DefaultPtrTraits>, THCDeviceTensor<c10::Half, 1, int, DefaultPtrTraits>, bool, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",71547473944.95001,55,1509922208,5420556288,0,8851925.709999999,1401187744,0,2710278144,0,0,0,11647164736,0.006804655527385861,10841112576,0,10841112576,7.737087783148637,7.179914646304745,0.9307941307373641,1483.7742829658498,0.0
volta_fp16_s884cudnn_fp16_128x128_ldg8_relu_f2f_exp_interior_nhwc2nchw_tn_v1,1293382812.5,1,40002272,884736,0,85045.68,28954176,0,7077888,0,3538944,0,42282880,6.575445349827547e-05,15040512,1811939328,1826979840,63.09900996664523,45.67190183597572,43.20850046165256,25876.68937745791,25663.66094190499
volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_filter1x1_stg8_interior_nchw_nn_v1,86844991299.65,67,8614450176,0,587464704,17207968.130000006,3569617760,587464704,0,0,1255882752,0,8846474176,0.013275766943564044,1174929408,643011969024,644186898432,180.46383163221375,74.77980431376982,72.81849080390059,45191.04646320246,45108.62272934952
volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_interior_nhwc2nchw_tn_v1,1290325058.53,1,63078784,663552,0,104536.9,18339008,0,5308416,0,5308416,0,62650816,8.1015941920165e-05,11280384,2717908992,2729189376,148.81881157366854,43.2663599856332,43.561912681233075,31373.52496344777,31243.850778089487
volta_fp16_s884cudnn_fp16_256x64_ldg8_relu_f2f_exp_small_nhwc2nchw_tn_v1,1301576884.26,1,344998720,3538944,0,405376.03,88211136,0,28311552,0,31850496,0,370708576,0.00031144993038999225,60162048,16307453952,16367616000,185.55045022886907,47.44254123609502,44.15224534756919,48943.7588069126,48763.8574231899
volta_fp16_s884gemm_fp16_128x128_ldg8_f2f_nt,7794064950.339999,6,3307894112,0,0,3323822.61,883739104,334430208,0,0,334430208,0,3344302080,0.002558733573182506,334430208,171228266496,171562696704,194.13274339391458,51.86462773449261,51.3,62445.03690300669,62323.31168487218
volta_fp16_scudnn_fp16_128x64_relu_interior_nn_v1,2609985969.1499996,2,133333120,0,21233664,448091.07,126251712,21233664,1811939328,0,0,0,174439552,0.0003433666504697195,3666345984,0,3666345984,29.03997043620288,27.4976388762222,21.017859435915085,9944.328537960675,0.0
volta_fp16_sgemm_fp16_128x32_nt,2615538434.77,2,278242368,0,0,802647.45,254645984,14155776,3623878656,0,0,0,324169312,0.0006137531296270793,7261913088,0,7261913088,28.517681582600574,26.099235498168273,22.401605639956443,11019.387547334149,0.0
